
step 0: train loss 10.9873, val loss 10.9915
/home/yxdong/anaconda3/envs/dyx-py38/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
iter 9240: loss 4.7725, time 652.13ms, mfu 4.28%
iter 9250: loss 4.7928, time 650.44ms, mfu 4.28%
iter 9260: loss 4.5012, time 651.45ms, mfu 4.28%
iter 9270: loss 4.0993, time 650.27ms, mfu 4.29%
iter 9280: loss 4.5546, time 651.87ms, mfu 4.29%
iter 9290: loss 4.4119, time 649.97ms, mfu 4.29%
iter 9300: loss 4.7430, time 649.59ms, mfu 4.29%
iter 9310: loss 4.5321, time 651.25ms, mfu 4.30%
iter 9320: loss 4.2746, time 651.95ms, mfu 4.30%
iter 9330: loss 4.8237, time 652.02ms, mfu 4.30%
iter 9340: loss 4.5127, time 649.86ms, mfu 4.30%
iter 9350: loss 4.4027, time 649.90ms, mfu 4.30%
iter 9360: loss 4.6370, time 650.79ms, mfu 4.30%
iter 9370: loss 4.5043, time 651.65ms, mfu 4.30%
iter 9380: loss 4.5171, time 650.32ms, mfu 4.30%
iter 9390: loss 4.3213, time 649.27ms, mfu 4.30%
iter 9400: loss 4.3601, time 652.59ms, mfu 4.30%
iter 9410: loss 4.5092, time 650.97ms, mfu 4.30%
iter 9420: loss 4.7718, time 649.66ms, mfu 4.31%
iter 9430: loss 3.1689, time 651.14ms, mfu 4.31%
iter 9440: loss 4.8100, time 648.21ms, mfu 4.31%
iter 9450: loss 4.6357, time 650.87ms, mfu 4.31%
iter 9460: loss 4.6670, time 651.27ms, mfu 4.31%
iter 9470: loss 4.1526, time 650.37ms, mfu 4.31%
iter 9480: loss 4.4774, time 651.22ms, mfu 4.31%
iter 9490: loss 4.5713, time 650.41ms, mfu 4.31%
step 9500: train loss 4.5074, val loss 4.5201
saving checkpoint to out
iter 9500: loss 4.5186, time 17735.50ms, mfu 3.89%
iter 9510: loss 4.7845, time 649.15ms, mfu 3.94%
iter 9520: loss 4.6319, time 648.94ms, mfu 3.98%
iter 9530: loss 4.6353, time 648.98ms, mfu 4.01%
iter 9540: loss 4.3616, time 649.23ms, mfu 4.04%
iter 9550: loss 4.3451, time 650.74ms, mfu 4.07%
iter 9560: loss 4.5426, time 650.42ms, mfu 4.09%
iter 9570: loss 3.9831, time 653.68ms, mfu 4.11%
iter 9580: loss 4.5989, time 650.56ms, mfu 4.13%
iter 9590: loss 4.6335, time 653.54ms, mfu 4.15%
iter 9600: loss 4.1653, time 652.82ms, mfu 4.16%
iter 9610: loss 4.6246, time 650.78ms, mfu 4.18%
iter 9620: loss 4.4421, time 649.52ms, mfu 4.19%
iter 9630: loss 4.2668, time 652.83ms, mfu 4.20%
iter 9640: loss 4.5028, time 650.32ms, mfu 4.21%
iter 9650: loss 4.0756, time 651.12ms, mfu 4.22%
iter 9660: loss 4.2067, time 650.79ms, mfu 4.23%
iter 9670: loss 4.6284, time 651.47ms, mfu 4.24%
iter 9680: loss 4.4883, time 649.54ms, mfu 4.25%
iter 9690: loss 4.2716, time 650.26ms, mfu 4.25%
iter 9700: loss 4.7703, time 650.20ms, mfu 4.26%
iter 9710: loss 4.6720, time 650.83ms, mfu 4.27%
iter 9720: loss 4.2820, time 650.06ms, mfu 4.27%
iter 9730: loss 4.5778, time 650.22ms, mfu 4.27%
iter 9740: loss 4.6161, time 650.86ms, mfu 4.28%
iter 9750: loss 4.5152, time 652.41ms, mfu 4.28%
iter 9760: loss 4.3353, time 650.73ms, mfu 4.28%
iter 9770: loss 4.3455, time 647.15ms, mfu 4.29%
iter 9780: loss 4.8204, time 650.84ms, mfu 4.29%
iter 9790: loss 4.3630, time 653.05ms, mfu 4.29%
iter 9800: loss 4.2958, time 650.25ms, mfu 4.29%
iter 9810: loss 5.2417, time 652.31ms, mfu 4.29%
iter 9820: loss 4.5104, time 652.25ms, mfu 4.30%
iter 9830: loss 5.0327, time 652.68ms, mfu 4.30%
iter 9840: loss 4.6680, time 652.27ms, mfu 4.30%
iter 9850: loss 5.1504, time 651.67ms, mfu 4.30%
iter 9860: loss 4.3607, time 650.01ms, mfu 4.30%
iter 9870: loss 4.4748, time 649.39ms, mfu 4.30%
iter 9880: loss 4.2937, time 650.52ms, mfu 4.30%
iter 9890: loss 4.6593, time 649.87ms, mfu 4.30%
iter 9900: loss 4.5800, time 652.32ms, mfu 4.30%
iter 9910: loss 4.5224, time 651.68ms, mfu 4.30%
iter 9920: loss 4.6765, time 650.64ms, mfu 4.30%
iter 9930: loss 4.4506, time 652.27ms, mfu 4.30%
iter 9940: loss 4.1479, time 653.66ms, mfu 4.30%
iter 9950: loss 4.7900, time 652.90ms, mfu 4.30%
iter 9960: loss 4.7112, time 649.49ms, mfu 4.30%
iter 9970: loss 4.2495, time 649.18ms, mfu 4.31%
iter 9980: loss 4.4309, time 649.87ms, mfu 4.31%
iter 9990: loss 4.3181, time 652.10ms, mfu 4.31%
step 10000: train loss 4.4689, val loss 4.4404
saving checkpoint to out
iter 10000: loss 4.8047, time 17850.80ms, mfu 3.89%
iter 10010: loss 4.1533, time 649.42ms, mfu 3.93%
iter 10020: loss 4.8642, time 649.96ms, mfu 3.97%
iter 10030: loss 5.1754, time 647.96ms, mfu 4.01%
iter 10040: loss 4.7591, time 648.18ms, mfu 4.04%
iter 10050: loss 3.2683, time 650.39ms, mfu 4.07%
iter 10060: loss 4.4300, time 648.86ms, mfu 4.09%
iter 10070: loss 4.1791, time 651.87ms, mfu 4.11%
iter 10080: loss 4.9876, time 653.44ms, mfu 4.13%
iter 10090: loss 4.6195, time 651.45ms, mfu 4.15%
iter 10100: loss 4.9147, time 649.93ms, mfu 4.17%
iter 10110: loss 4.8472, time 652.84ms, mfu 4.18%
iter 10120: loss 4.1190, time 649.31ms, mfu 4.19%
iter 10130: loss 3.9389, time 650.82ms, mfu 4.21%
iter 10140: loss 4.1888, time 651.01ms, mfu 4.22%
iter 10150: loss 4.4845, time 650.82ms, mfu 4.23%
iter 10160: loss 4.2765, time 653.03ms, mfu 4.23%
iter 10170: loss 4.6488, time 650.67ms, mfu 4.24%
iter 10180: loss 4.3155, time 650.31ms, mfu 4.25%
iter 10190: loss 4.6895, time 651.29ms, mfu 4.25%
iter 10200: loss 5.3264, time 649.97ms, mfu 4.26%
iter 10210: loss 4.7298, time 650.82ms, mfu 4.26%
iter 10220: loss 4.6425, time 651.06ms, mfu 4.27%
iter 10230: loss 4.4725, time 648.80ms, mfu 4.27%
iter 10240: loss 4.7040, time 650.47ms, mfu 4.28%
iter 10250: loss 4.2013, time 654.84ms, mfu 4.28%
iter 10260: loss 4.3593, time 649.62ms, mfu 4.28%
iter 10270: loss 4.6830, time 650.65ms, mfu 4.29%
iter 10280: loss 4.7537, time 650.95ms, mfu 4.29%
iter 10290: loss 4.3916, time 650.39ms, mfu 4.29%
iter 10300: loss 4.7104, time 649.70ms, mfu 4.29%
iter 10310: loss 4.2781, time 650.49ms, mfu 4.30%
iter 10320: loss 4.8362, time 650.31ms, mfu 4.30%
iter 10330: loss 5.2836, time 651.13ms, mfu 4.30%
iter 10340: loss 4.8223, time 651.46ms, mfu 4.30%
iter 10350: loss 4.5416, time 652.07ms, mfu 4.30%
iter 10360: loss 4.1670, time 649.11ms, mfu 4.30%
iter 10370: loss 4.1093, time 650.07ms, mfu 4.30%
iter 10380: loss 4.4984, time 651.15ms, mfu 4.30%
iter 10390: loss 4.5741, time 649.58ms, mfu 4.31%
iter 10400: loss 4.2948, time 648.82ms, mfu 4.31%
iter 10410: loss 4.3242, time 651.66ms, mfu 4.31%
iter 10420: loss 4.4488, time 649.60ms, mfu 4.31%
iter 10430: loss 4.8201, time 650.04ms, mfu 4.31%
iter 10440: loss 3.6955, time 651.10ms, mfu 4.31%
iter 10450: loss 4.4960, time 651.25ms, mfu 4.31%
iter 10460: loss 4.3580, time 650.20ms, mfu 4.31%
iter 10470: loss 5.0497, time 650.57ms, mfu 4.31%
iter 10480: loss 4.5998, time 650.18ms, mfu 4.31%
iter 10490: loss 4.5765, time 650.20ms, mfu 4.31%
step 10500: train loss 4.4248, val loss 4.3942
saving checkpoint to out
iter 10500: loss 4.3676, time 17823.14ms, mfu 3.90%
iter 10510: loss 4.0847, time 651.27ms, mfu 3.94%
iter 10520: loss 4.1558, time 650.65ms, mfu 3.97%
iter 10530: loss 4.4484, time 648.20ms, mfu 4.01%
iter 10540: loss 4.1685, time 648.34ms, mfu 4.04%
iter 10550: loss 4.3972, time 652.75ms, mfu 4.07%
iter 10560: loss 4.5431, time 650.60ms, mfu 4.09%
iter 10570: loss 4.1569, time 649.92ms, mfu 4.11%
iter 10580: loss 4.3597, time 648.99ms, mfu 4.13%
iter 10590: loss 4.3785, time 652.31ms, mfu 4.15%
iter 10600: loss 4.8650, time 650.07ms, mfu 4.17%
iter 10610: loss 4.5093, time 650.23ms, mfu 4.18%
iter 10620: loss 4.6302, time 649.70ms, mfu 4.20%
iter 10630: loss 4.7299, time 649.00ms, mfu 4.21%
iter 10640: loss 4.4369, time 649.28ms, mfu 4.22%
iter 10650: loss 4.3116, time 650.24ms, mfu 4.23%
iter 10660: loss 4.2925, time 650.32ms, mfu 4.24%
iter 10670: loss 4.5679, time 650.70ms, mfu 4.25%
iter 10680: loss 4.8218, time 648.80ms, mfu 4.25%
iter 10690: loss 4.7770, time 652.38ms, mfu 4.26%
iter 10700: loss 4.4044, time 651.12ms, mfu 4.26%
iter 10710: loss 4.5036, time 650.11ms, mfu 4.27%
iter 10720: loss 4.2472, time 652.26ms, mfu 4.27%
iter 10730: loss 4.0645, time 651.72ms, mfu 4.27%
iter 10740: loss 4.3320, time 651.84ms, mfu 4.28%
iter 10750: loss 4.1713, time 652.73ms, mfu 4.28%
iter 10760: loss 4.6035, time 650.04ms, mfu 4.28%
iter 10770: loss 4.2858, time 651.04ms, mfu 4.29%
iter 10780: loss 4.5736, time 650.68ms, mfu 4.29%
iter 10790: loss 4.5111, time 647.83ms, mfu 4.29%
iter 10800: loss 4.2750, time 649.24ms, mfu 4.30%
iter 10810: loss 4.7095, time 651.75ms, mfu 4.30%
iter 10820: loss 4.4322, time 649.24ms, mfu 4.30%
iter 10830: loss 4.1289, time 650.80ms, mfu 4.30%
iter 10840: loss 4.4271, time 650.58ms, mfu 4.30%
iter 10850: loss 4.5478, time 649.18ms, mfu 4.30%
iter 10860: loss 4.1284, time 649.81ms, mfu 4.30%
iter 10870: loss 4.6165, time 653.65ms, mfu 4.30%
iter 10880: loss 4.5497, time 649.40ms, mfu 4.31%
iter 10890: loss 4.4391, time 650.96ms, mfu 4.31%
iter 10900: loss 4.7644, time 648.72ms, mfu 4.31%
iter 10910: loss 4.1139, time 649.44ms, mfu 4.31%
iter 10920: loss 4.3046, time 650.83ms, mfu 4.31%
iter 10930: loss 4.3131, time 649.56ms, mfu 4.31%
iter 10940: loss 4.2980, time 649.60ms, mfu 4.31%
iter 10950: loss 4.0839, time 652.81ms, mfu 4.31%
iter 10960: loss 4.1407, time 652.76ms, mfu 4.31%
iter 10970: loss 4.0398, time 654.07ms, mfu 4.31%
iter 10980: loss 4.1939, time 652.09ms, mfu 4.31%
iter 10990: loss 4.2887, time 650.68ms, mfu 4.31%
step 11000: train loss 4.3734, val loss 4.3495
saving checkpoint to out
iter 11000: loss 4.7099, time 17827.58ms, mfu 3.89%
iter 11010: loss 4.5108, time 648.19ms, mfu 3.94%
iter 11020: loss 4.6240, time 649.36ms, mfu 3.97%
iter 11030: loss 4.3804, time 649.26ms, mfu 4.01%
iter 11040: loss 4.4531, time 648.22ms, mfu 4.04%
iter 11050: loss 4.6446, time 648.31ms, mfu 4.07%
iter 11060: loss 4.4367, time 650.03ms, mfu 4.09%
iter 11070: loss 4.4522, time 649.40ms, mfu 4.12%
iter 11080: loss 4.5176, time 648.42ms, mfu 4.14%
iter 11090: loss 4.7618, time 650.91ms, mfu 4.15%
iter 11100: loss 4.3620, time 650.58ms, mfu 4.17%
iter 11110: loss 4.0208, time 648.47ms, mfu 4.19%
iter 11120: loss 4.0338, time 649.38ms, mfu 4.20%
iter 11130: loss 4.4720, time 648.58ms, mfu 4.21%
iter 11140: loss 4.6161, time 651.11ms, mfu 4.22%
iter 11150: loss 4.7544, time 651.40ms, mfu 4.23%
iter 11160: loss 4.3797, time 653.76ms, mfu 4.24%
iter 11170: loss 4.5815, time 649.36ms, mfu 4.24%
iter 11180: loss 4.1851, time 650.16ms, mfu 4.25%
iter 11190: loss 4.6654, time 649.70ms, mfu 4.26%
iter 11200: loss 4.7718, time 649.21ms, mfu 4.26%
iter 11210: loss 4.7818, time 650.58ms, mfu 4.27%
iter 11220: loss 4.6018, time 651.61ms, mfu 4.27%
iter 11230: loss 4.4748, time 649.76ms, mfu 4.28%
iter 11240: loss 4.0285, time 650.63ms, mfu 4.28%
iter 11250: loss 4.3011, time 647.65ms, mfu 4.29%
iter 11260: loss 3.8754, time 652.48ms, mfu 4.29%
iter 11270: loss 4.1113, time 651.21ms, mfu 4.29%
iter 11280: loss 4.3654, time 652.04ms, mfu 4.29%
iter 11290: loss 4.6066, time 649.66ms, mfu 4.29%
iter 11300: loss 4.0768, time 651.23ms, mfu 4.29%
iter 11310: loss 4.5072, time 651.47ms, mfu 4.30%
iter 11320: loss 4.2159, time 650.77ms, mfu 4.30%
iter 11330: loss 4.1582, time 649.63ms, mfu 4.30%
iter 11340: loss 3.9023, time 650.20ms, mfu 4.30%
iter 11350: loss 4.6559, time 649.53ms, mfu 4.30%
iter 11360: loss 3.9771, time 649.60ms, mfu 4.30%
iter 11370: loss 4.2470, time 652.66ms, mfu 4.30%
iter 11380: loss 4.4614, time 651.70ms, mfu 4.30%
iter 11390: loss 4.3568, time 650.01ms, mfu 4.31%
iter 11400: loss 4.1949, time 650.46ms, mfu 4.31%
iter 11410: loss 4.2659, time 648.93ms, mfu 4.31%
iter 11420: loss 4.8088, time 651.22ms, mfu 4.31%
iter 11430: loss 4.4410, time 651.83ms, mfu 4.31%
iter 11440: loss 4.6481, time 649.59ms, mfu 4.31%
iter 11450: loss 4.1068, time 649.77ms, mfu 4.31%
iter 11460: loss 4.7023, time 649.19ms, mfu 4.31%
iter 11470: loss 3.2886, time 649.07ms, mfu 4.31%
iter 11480: loss 3.8729, time 650.67ms, mfu 4.31%
iter 11490: loss 4.6477, time 651.37ms, mfu 4.31%
step 11500: train loss 4.3066, val loss 4.2765
saving checkpoint to out
iter 11500: loss 4.5095, time 17844.86ms, mfu 3.90%
iter 11510: loss 4.8615, time 646.87ms, mfu 3.94%
iter 11520: loss 4.2431, time 649.04ms, mfu 3.98%
iter 11530: loss 4.1428, time 650.23ms, mfu 4.01%
iter 11540: loss 4.5551, time 649.29ms, mfu 4.04%
iter 11550: loss 4.0603, time 651.44ms, mfu 4.07%
iter 11560: loss 4.5995, time 651.74ms, mfu 4.09%
iter 11570: loss 4.1684, time 649.03ms, mfu 4.12%
iter 11580: loss 3.8873, time 651.28ms, mfu 4.13%
iter 11590: loss 4.3859, time 651.66ms, mfu 4.15%
iter 11600: loss 4.1273, time 651.45ms, mfu 4.17%
iter 11610: loss 4.6929, time 651.99ms, mfu 4.18%
iter 11620: loss 4.2828, time 650.02ms, mfu 4.19%
iter 11630: loss 4.5321, time 652.06ms, mfu 4.21%
iter 11640: loss 4.2903, time 650.67ms, mfu 4.22%
iter 11650: loss 4.6258, time 651.09ms, mfu 4.23%
iter 11660: loss 4.0118, time 652.00ms, mfu 4.23%
iter 11670: loss 4.1770, time 653.36ms, mfu 4.24%
iter 11680: loss 4.1257, time 650.47ms, mfu 4.25%
iter 11690: loss 4.4512, time 651.71ms, mfu 4.25%
iter 11700: loss 3.7350, time 649.04ms, mfu 4.26%
iter 11710: loss 4.6263, time 649.94ms, mfu 4.26%
iter 11720: loss 4.3304, time 650.03ms, mfu 4.27%
iter 11730: loss 4.3935, time 649.04ms, mfu 4.28%
iter 11740: loss 4.3778, time 649.42ms, mfu 4.28%
iter 11750: loss 4.3438, time 650.58ms, mfu 4.28%
iter 11760: loss 4.1638, time 649.15ms, mfu 4.29%
iter 11770: loss 4.6287, time 649.05ms, mfu 4.29%
iter 11780: loss 3.9643, time 648.91ms, mfu 4.29%
iter 11790: loss 4.1263, time 650.42ms, mfu 4.30%
iter 11800: loss 4.1365, time 649.33ms, mfu 4.30%
iter 11810: loss 4.1906, time 651.86ms, mfu 4.30%
iter 11820: loss 4.1032, time 650.84ms, mfu 4.30%
iter 11830: loss 4.4906, time 650.79ms, mfu 4.30%
iter 11840: loss 4.3469, time 650.29ms, mfu 4.30%
iter 11850: loss 4.2243, time 651.06ms, mfu 4.30%
iter 11860: loss 3.9860, time 650.31ms, mfu 4.30%
iter 11870: loss 3.9478, time 650.28ms, mfu 4.31%
iter 11880: loss 4.8902, time 649.16ms, mfu 4.31%
iter 11890: loss 4.2845, time 650.37ms, mfu 4.31%
iter 11900: loss 4.2318, time 649.84ms, mfu 4.31%
iter 11910: loss 5.0934, time 648.64ms, mfu 4.31%
iter 11920: loss 4.1033, time 649.07ms, mfu 4.31%
iter 11930: loss 4.2094, time 649.60ms, mfu 4.31%
iter 11940: loss 4.3858, time 649.46ms, mfu 4.31%
iter 11950: loss 4.1129, time 649.39ms, mfu 4.31%
iter 11960: loss 4.4831, time 649.93ms, mfu 4.31%
iter 11970: loss 4.0931, time 648.82ms, mfu 4.31%
iter 11980: loss 4.7106, time 651.03ms, mfu 4.31%
iter 11990: loss 4.2637, time 649.42ms, mfu 4.31%
step 12000: train loss 4.2698, val loss 4.2873
saving checkpoint to out
iter 12000: loss 4.0623, time 17947.01ms, mfu 3.90%
iter 12010: loss 4.1321, time 648.97ms, mfu 3.94%
iter 12020: loss 4.1178, time 647.90ms, mfu 3.98%
iter 12030: loss 4.3264, time 650.00ms, mfu 4.01%
iter 12040: loss 4.3609, time 648.27ms, mfu 4.05%
iter 12050: loss 4.5198, time 649.16ms, mfu 4.07%
iter 12060: loss 4.3654, time 648.92ms, mfu 4.10%
iter 12070: loss 4.2479, time 653.42ms, mfu 4.12%
iter 12080: loss 4.3289, time 654.34ms, mfu 4.13%
iter 12090: loss 4.1962, time 649.65ms, mfu 4.15%
iter 12100: loss 4.5000, time 650.76ms, mfu 4.17%
iter 12110: loss 3.1487, time 651.45ms, mfu 4.18%
iter 12120: loss 4.1659, time 648.80ms, mfu 4.20%
iter 12130: loss 4.3098, time 650.97ms, mfu 4.21%
iter 12140: loss 4.2363, time 649.27ms, mfu 4.22%
iter 12150: loss 4.1854, time 648.83ms, mfu 4.23%
iter 12160: loss 4.1918, time 650.85ms, mfu 4.24%
iter 12170: loss 4.8115, time 649.73ms, mfu 4.25%
iter 12180: loss 4.2955, time 649.00ms, mfu 4.25%
iter 12190: loss 4.0059, time 649.46ms, mfu 4.26%
iter 12200: loss 4.2557, time 650.14ms, mfu 4.27%
iter 12210: loss 4.0040, time 3184.90ms, mfu 3.93%
iter 12220: loss 4.4611, time 650.58ms, mfu 3.97%
iter 12230: loss 4.4772, time 649.14ms, mfu 4.00%
iter 12240: loss 4.3526, time 648.85ms, mfu 4.03%
iter 12250: loss 4.0060, time 651.47ms, mfu 4.06%
iter 12260: loss 4.1764, time 648.89ms, mfu 4.09%
iter 12270: loss 4.5321, time 651.09ms, mfu 4.11%
iter 12280: loss 4.6747, time 654.07ms, mfu 4.13%
iter 12290: loss 4.1325, time 650.81ms, mfu 4.15%
iter 12300: loss 4.5233, time 650.28ms, mfu 4.16%
iter 12310: loss 4.3920, time 652.68ms, mfu 4.18%
iter 12320: loss 4.3054, time 650.13ms, mfu 4.19%
iter 12330: loss 4.3775, time 650.30ms, mfu 4.20%
iter 12340: loss 4.1269, time 652.65ms, mfu 4.21%
iter 12350: loss 4.5088, time 650.74ms, mfu 4.22%
iter 12360: loss 4.2650, time 649.14ms, mfu 4.23%
iter 12370: loss 3.7519, time 649.93ms, mfu 4.24%
iter 12380: loss 4.3418, time 650.13ms, mfu 4.25%
iter 12390: loss 4.3914, time 649.77ms, mfu 4.25%
iter 12400: loss 4.2893, time 651.23ms, mfu 4.26%
iter 12410: loss 4.6034, time 650.67ms, mfu 4.27%
iter 12420: loss 4.0059, time 650.47ms, mfu 4.27%
iter 12430: loss 4.5112, time 650.90ms, mfu 4.27%
iter 12440: loss 3.8237, time 649.06ms, mfu 4.28%
iter 12450: loss 4.0468, time 652.44ms, mfu 4.28%
iter 12460: loss 4.4402, time 650.81ms, mfu 4.28%
iter 12470: loss 4.0083, time 652.71ms, mfu 4.29%
iter 12480: loss 4.5073, time 649.76ms, mfu 4.29%
iter 12490: loss 4.6693, time 649.03ms, mfu 4.29%
step 12500: train loss 4.2357, val loss 4.2220
saving checkpoint to out
iter 12500: loss 4.2526, time 17922.54ms, mfu 3.88%
iter 12510: loss 4.1048, time 647.06ms, mfu 3.92%
iter 12520: loss 4.3535, time 650.08ms, mfu 3.96%
iter 12530: loss 4.6592, time 648.05ms, mfu 4.00%
iter 12540: loss 3.0408, time 647.88ms, mfu 4.03%
iter 12550: loss 4.3213, time 651.16ms, mfu 4.06%
iter 12560: loss 4.3400, time 652.82ms, mfu 4.08%
iter 12570: loss 4.2268, time 648.66ms, mfu 4.11%
iter 12580: loss 4.2939, time 649.85ms, mfu 4.13%
iter 12590: loss 4.0803, time 651.18ms, mfu 4.15%
iter 12600: loss 4.3016, time 651.49ms, mfu 4.16%
iter 12610: loss 4.3987, time 651.98ms, mfu 4.18%
iter 12620: loss 4.5116, time 649.74ms, mfu 4.19%
iter 12630: loss 4.0124, time 650.64ms, mfu 4.20%
iter 12640: loss 5.0296, time 648.91ms, mfu 4.22%
iter 12650: loss 4.0383, time 651.24ms, mfu 4.22%
iter 12660: loss 4.2107, time 648.78ms, mfu 4.23%
iter 12670: loss 4.1954, time 651.12ms, mfu 4.24%
iter 12680: loss 4.4080, time 650.27ms, mfu 4.25%
iter 12690: loss 4.3420, time 650.65ms, mfu 4.26%
iter 12700: loss 4.1536, time 651.23ms, mfu 4.26%
iter 12710: loss 4.0144, time 651.50ms, mfu 4.27%
iter 12720: loss 4.3247, time 649.75ms, mfu 4.27%
iter 12730: loss 3.9278, time 651.80ms, mfu 4.27%
iter 12740: loss 4.2648, time 652.22ms, mfu 4.28%
iter 12750: loss 4.1977, time 652.52ms, mfu 4.28%
iter 12760: loss 4.4906, time 651.16ms, mfu 4.28%
iter 12770: loss 4.3250, time 650.52ms, mfu 4.28%
iter 12780: loss 4.2973, time 650.80ms, mfu 4.29%
iter 12790: loss 4.1172, time 653.43ms, mfu 4.29%
iter 12800: loss 4.0920, time 648.14ms, mfu 4.29%
iter 12810: loss 4.5721, time 649.98ms, mfu 4.29%
iter 12820: loss 4.4066, time 649.59ms, mfu 4.30%
iter 12830: loss 4.3335, time 649.34ms, mfu 4.30%
iter 12840: loss 3.4160, time 650.19ms, mfu 4.30%
iter 12850: loss 3.9235, time 649.35ms, mfu 4.30%
iter 12860: loss 3.9910, time 650.10ms, mfu 4.30%
iter 12870: loss 4.2883, time 649.33ms, mfu 4.31%
iter 12880: loss 4.6953, time 651.36ms, mfu 4.31%
iter 12890: loss 4.6174, time 648.83ms, mfu 4.31%
iter 12900: loss 3.6188, time 649.86ms, mfu 4.31%
iter 12910: loss 4.3252, time 650.73ms, mfu 4.31%
iter 12920: loss 4.3351, time 654.08ms, mfu 4.31%
iter 12930: loss 4.2839, time 652.34ms, mfu 4.31%
iter 12940: loss 4.2147, time 650.84ms, mfu 4.31%
iter 12950: loss 4.2264, time 652.25ms, mfu 4.31%
iter 12960: loss 4.0399, time 653.47ms, mfu 4.30%
iter 12970: loss 4.0947, time 649.49ms, mfu 4.31%
iter 12980: loss 4.2822, time 652.14ms, mfu 4.31%
iter 12990: loss 4.5331, time 648.42ms, mfu 4.31%
step 13000: train loss 4.2834, val loss 4.2979
saving checkpoint to out
iter 13000: loss 4.3576, time 17683.37ms, mfu 3.89%
iter 13010: loss 4.4992, time 649.85ms, mfu 3.94%
iter 13020: loss 4.5078, time 649.73ms, mfu 3.97%
iter 13030: loss 4.1590, time 648.97ms, mfu 4.01%
iter 13040: loss 4.1809, time 650.42ms, mfu 4.04%
iter 13050: loss 4.1800, time 650.51ms, mfu 4.07%
iter 13060: loss 4.2164, time 651.37ms, mfu 4.09%
iter 13070: loss 3.9018, time 651.61ms, mfu 4.11%
iter 13080: loss 4.0780, time 651.40ms, mfu 4.13%
iter 13090: loss 4.0901, time 651.93ms, mfu 4.15%
iter 13100: loss 4.4465, time 650.92ms, mfu 4.16%
iter 13110: loss 3.8747, time 649.68ms, mfu 4.18%
iter 13120: loss 4.8364, time 651.03ms, mfu 4.19%
iter 13130: loss 3.8841, time 648.41ms, mfu 4.21%
iter 13140: loss 3.4707, time 649.93ms, mfu 4.22%
iter 13150: loss 4.1160, time 649.43ms, mfu 4.23%
iter 13160: loss 4.2457, time 651.74ms, mfu 4.24%
iter 13170: loss 4.6080, time 651.31ms, mfu 4.24%
iter 13180: loss 3.9564, time 652.09ms, mfu 4.25%
iter 13190: loss 4.4158, time 651.88ms, mfu 4.25%
iter 13200: loss 4.3526, time 651.69ms, mfu 4.26%
iter 13210: loss 4.2950, time 649.09ms, mfu 4.27%
iter 13220: loss 4.1883, time 652.29ms, mfu 4.27%
iter 13230: loss 4.0444, time 650.42ms, mfu 4.27%
iter 13240: loss 4.0688, time 648.67ms, mfu 4.28%
iter 13250: loss 4.0807, time 649.23ms, mfu 4.28%
iter 13260: loss 4.0450, time 649.76ms, mfu 4.29%
iter 13270: loss 4.2676, time 651.25ms, mfu 4.29%
iter 13280: loss 3.9176, time 650.26ms, mfu 4.29%
iter 13290: loss 4.2567, time 649.51ms, mfu 4.29%
iter 13300: loss 4.3221, time 650.93ms, mfu 4.30%
iter 13310: loss 3.9714, time 650.08ms, mfu 4.30%
iter 13320: loss 4.1366, time 651.44ms, mfu 4.30%
iter 13330: loss 3.6335, time 649.99ms, mfu 4.30%
iter 13340: loss 3.8929, time 650.58ms, mfu 4.30%
iter 13350: loss 4.3842, time 653.42ms, mfu 4.30%
iter 13360: loss 3.9974, time 651.63ms, mfu 4.30%
iter 13370: loss 4.1572, time 651.20ms, mfu 4.30%
iter 13380: loss 3.8792, time 650.50ms, mfu 4.30%
iter 13390: loss 4.3308, time 649.11ms, mfu 4.30%
iter 13400: loss 4.1419, time 651.17ms, mfu 4.31%
iter 13410: loss 3.9135, time 650.03ms, mfu 4.31%
iter 13420: loss 4.1950, time 651.26ms, mfu 4.31%
iter 13430: loss 4.1018, time 648.92ms, mfu 4.31%
iter 13440: loss 3.9395, time 648.29ms, mfu 4.31%
iter 13450: loss 4.1365, time 650.01ms, mfu 4.31%
iter 13460: loss 4.0802, time 648.97ms, mfu 4.31%
iter 13470: loss 4.4371, time 649.33ms, mfu 4.31%
iter 13480: loss 4.0749, time 651.06ms, mfu 4.31%
iter 13490: loss 5.0344, time 649.22ms, mfu 4.31%
step 13500: train loss 4.1333, val loss 4.1688
saving checkpoint to out
iter 13500: loss 4.2773, time 17785.29ms, mfu 3.90%
iter 13510: loss 4.0596, time 648.33ms, mfu 3.94%
iter 13520: loss 4.4653, time 647.38ms, mfu 3.98%
iter 13530: loss 4.3634, time 648.98ms, mfu 4.01%
iter 13540: loss 3.7839, time 650.50ms, mfu 4.04%
iter 13550: loss 4.1957, time 650.01ms, mfu 4.07%
iter 13560: loss 4.3455, time 651.19ms, mfu 4.09%
iter 13570: loss 4.3004, time 650.54ms, mfu 4.12%
